zip_code_prefix,geo_lat,geo_lng,geo_city,geo_state,geo_point_count
35450,-20.252532778774643,-43.80286849754644,itabirito,MG,404
35460,-20.143995002659533,-44.20205595801386,brumadinho,MG,219
35464,-20.142774375455716,-44.037378169239446,brumadinho,MG,2
35470,-20.33171231774106,-44.05325770346866,moeda,MG,25
35473,-20.409379040143364,-44.02659904123942,belo vale,MG,26
35475,-12.979554377269244,-44.05291999749476,santana do paraopeba,MG,1
35476,-20.468306790224997,-44.22300845978314,piedade dos gerais,MG,21
35478,-20.392086221533074,-44.33841004511247,crucilandia,MG,18
35480,-20.3305362308763,-44.24008704441723,bonfim,MG,27
35485,-20.2664109243734,-44.31000440253871,rio manso,MG,13
35488,-20.39113963284311,-44.48675529923148,itaguara,MG,53
35490,-20.668991861026797,-44.06537302952331,entre rios de minas,MG,82
35494,-20.660203027893633,-44.33279192717206,desterro de entre rios,MG,47
35495,-20.62624600901347,-43.951340072163106,sao bras do suacui,MG,26
35498,-20.53731337220195,-43.98254664133645,jeceaba,MG,37
35500,-20.14068469699654,-44.88753081910666,divinopolis,MG,907
35501,-20.161306308917673,-44.90380827522894,divinopolis,MG,364
35502,-20.133631952864423,-44.90227328320033,divinopolis,MG,220
35503,-20.161673189839508,-44.8685255766518,divinopolis,MG,15
35504,-20.169103771582694,-44.89700666540015,divinopolis,MG,9
35505,-20.10599458940798,-44.97265938067478,santo antonio dos campos,MG,16
35506,-20.27657655617438,-45.00297871700635,sao sebastiao do oeste,MG,4
35510,-20.188074079019405,-44.76712292899664,carmo do cajuru,MG,16
35514,-20.384400774694804,-44.48178981059499,itaguara,MG,5
35515,-19.952923015212612,-45.08574341413453,perdigao,MG,8
35516,-19.985679468403497,-44.85884682980791,sao goncalo do para,MG,9
35517,-18.842656993637767,-43.24709547353383,boa vista de minas,MG,2
35519,-19.87482809063998,-44.98560567343412,nova serrana,MG,436
35520,-20.395486087045203,-44.339533571059064,crucilandia,MG,7
35521,-20.32762552329134,-44.24003491263256,bonfim,MG,4
35525,-20.26774057318805,-44.30769639011766,rio manso,MG,2
35526,-20.469680272670352,-44.22333009699815,piedade dos gerais,MG,3
35530,-20.44159268613129,-44.76588783921957,claudio,MG,167
35532,-20.36993890258816,-44.687932074461806,monsenhor joao alexandre,MG,3
35534,-20.540642399429228,-44.635374870471075,carmopolis de minas,MG,63
35536,-20.509773640420057,-44.47557467695195,piracema,MG,18
35537,-20.65188848787687,-44.49103301699697,passa tempo,MG,33
35540,-20.69743859460673,-44.828783209226586,oliveira,MG,186
35541,-20.767027612797403,-44.5799427501144,morro do ferro,MG,8
35543,-20.707931458482708,-44.985187268766225,sao francisco de paula,MG,20
35544,-19.984906672922232,-44.85501789315008,sao goncalo do para,MG,47
35545,-19.95373642753192,-45.07988777828941,perdigao,MG,39
35547,-20.559393016629343,-44.86870713083341,carmo da mata,MG,65
35550,-20.47194513518614,-45.123145499795335,itapecerica,MG,106
35551,-20.473380017346138,-45.038053163716384,lamounier,MG,4
35552,-20.476191624842947,-45.12133776414236,neolandia,MG,3
35555,-20.626488330948952,-45.15434655903722,camacho,MG,14
35557,-20.187285007815493,-44.770464791117575,carmo do cajuru,MG,93
35558,-20.251464857577545,-43.78770607558941,sao jose dos salgados,MG,1
35560,-20.09103088290889,-45.29043321794628,santo antonio do monte,MG,168
35565,-20.25919419552127,-45.20967498744281,pedra do indaia,MG,10
35567,-20.275608164073713,-45.00317402322786,sao sebastiao do oeste,MG,19
35568,-20.448014750047832,-45.558811353016175,corrego fundo,MG,3
35570,-20.46232843504684,-45.4307357978066,formiga,MG,445
35578,-20.449995749336054,-45.55418337128798,corrego fundo,MG,4
35580,-20.13974722950019,-45.50616116930835,japaraiba,MG,6
35582,-20.36989412978704,-45.66168642036263,pains,MG,47
35585,-20.482108534427393,-45.80279530161478,pimenta,MG,44
35588,-20.288396007311437,-45.54066538803468,arcos,MG,261
35590,-20.024210235883093,-45.53953430395729,lagoa da prata,MG,247
35593,-28.467525838864947,-52.820345590754094,martins guimaraes,MG,1
35595,-19.794082895546886,-45.68132247197748,luz,MG,112
35596,-19.924806974125943,-45.70271627532905,esteios,MG,2
35600,-19.74088541741059,-45.2564896750905,bom despacho,MG,359
35602,-19.57386422897261,-45.304801620344925,engenho do ribeiro,MG,1
35603,-19.945575011569403,-45.16597931546578,araujos,MG,54
35604,-19.842823426718734,-45.41330468831548,moema,MG,41
35606,-19.328890295049863,-45.23841835488146,martinho campos,MG,49
35607,-19.419355310770708,-45.151423062128956,ibitira,MG,12
35608,-19.50239863292949,-45.05902779154626,alberto isaacson,MG,5
35610,-19.46633403079394,-45.60104977049797,dores do indaia,MG,93
35613,-19.523820932262165,-45.78960413735041,estrela do indaia,MG,17
35617,-19.44033890478751,-45.79369379818749,serra da saudade,MG,5
35620,-19.15688975767194,-45.44725700231122,abaete,MG,126
35621,-18.78095239057498,-45.50476484072811,biquinhas,MG,13
35622,-18.905318813124666,-45.53284671971072,paineiras,MG,31
35623,-18.877925536018072,-45.41273035413269,pocoes de paineiras,MG,2
35624,-19.147111404098304,-45.714540087226354,cedro do abaete,MG,2
35625,-19.27067781484924,-45.55479440074432,quartel geral,MG,13
35628,-18.601813571952466,-45.356045036532365,morada nova de minas,MG,68
35640,-19.22451979434427,-45.00063407953552,pompeu,MG,135
35650,-19.68416178355147,-44.89198171666868,pitangui,MG,169
35655,-19.732468731608925,-44.80814924543708,onca de pitangui,MG,9
35657,-19.716294912892515,-45.025079119876025,leandro ferreira,MG,14
35660,-19.85811424923072,-44.609683856452435,para de minas,MG,256
35661,-19.870382652466873,-44.59435523916575,para de minas,MG,224
35662,-19.881908528921816,-44.741751875096774,para de minas,MG,3
35663,-19.827215961586692,-44.57754483386361,para de minas,MG,2
35665,-19.88081243566318,-44.74380729097265,torneiros,MG,1
35666,-19.513873033626606,-44.675739783582614,maravilhas,MG,32
35667,-19.629519999999957,-44.66135198599183,pequi,MG,13
35668,-19.75175984910977,-44.89664253669112,conceicao do para,MG,19
35669,-19.44915971573536,-44.746025898887666,papagaios,MG,55
35670,-19.989037300364373,-44.43044527644809,mateus leme,MG,121
35672,-20.008420285001176,-44.47163294541143,azurita,MG,21
35674,-20.094176100020256,-44.43364802607057,serra azul,MG,1
35675,-19.957310559178076,-44.34250895995549,juatuba,MG,112
35680,-20.076917145110954,-44.577340148485476,itauna,MG,440
35681,-20.078081482110967,-44.601280141881546,itauna,MG,154
35685,-20.198139056684656,-44.42209999999994,itatiaiucu,MG,43
35688,-20.227967666272463,-44.40206773782106,santa terezinha de minas,MG,3
35690,-19.889401897732522,-44.43158082244629,florestal,MG,52
35694,-19.709956513128272,-44.55739870559582,sao jose da varginha,MG,7
35695,-19.95517789402001,-44.70911759690502,igaratinga,MG,24
35698,-19.90800974788072,-44.69887835955048,antunes,MG,4
35700,-19.45930795389748,-44.24801919373313,sete lagoas,MG,678
35701,-19.464091926987596,-44.23060408513105,sete lagoas,MG,353
35702,-19.442600521063618,-44.22736761271523,sete lagoas,MG,189
35703,-19.43343473419615,-44.20698216317582,sete lagoas,MG,22
35706,-19.288796181744218,-43.95361390500042,baldim,MG,2
35707,-19.3252641945636,-43.93470608181585,sao vicente,MG,2
35709,-19.387426367387683,-44.056022675049554,funilandia,MG,1
35710,-19.493733099879705,-44.38680759418999,inhauma,MG,2
35715,-19.47219803871191,-44.15761127039632,prudente de morais,MG,5
35720,-19.56312578114846,-44.079038380544326,matozinhos,MG,183
35725,-19.541637991623595,-44.03041539481837,mocambeiro,MG,2
35730,-19.546942584209994,-44.132521326789494,capim branco,MG,34
35732,-19.289475645900904,-43.95400550827032,baldim,MG,9
35733,-19.330477595420167,-43.934802420724935,são vicente,MG,3
35736,-19.372842278053618,-44.0605692234788,funilandia,MG,8
35738,-19.47862555988321,-44.15885332561409,prudente de morais,MG,31
35740,-19.7741917818515,-44.31002299999997,esmeraldas,MG,198
35750,-19.697918078989456,-44.17675823929734,melo viana,MG,1
35760,-19.56345004085125,-44.44572525707617,fortuna de minas,MG,6
35763,-19.49213068679372,-44.38784681526853,inhauma,MG,15
35765,-19.525821068100147,-44.45294323406996,cachoeira da prata,MG,20
35767,-19.239466550865753,-44.02604803868425,jequitiba,MG,11
35770,-19.299743434838938,-44.413922272012705,caetanopolis,MG,49
35774,-19.27834170545684,-44.401119032029975,paraopeba,MG,109
35777,-19.20208162144863,-44.24675452107722,aracai,MG,7
35780,-19.12874942603631,-44.32072216093648,cordisburgo,MG,23
35785,-19.00524998229702,-44.04326685076015,santana de pirapama,MG,20
35790,-18.75756011835844,-44.43159029668814,curvelo,MG,481
35791,-18.80653322325923,-44.154014774407486,santa rita do cedro,MG,1
35793,-19.14045895574384,-44.656343884728464,anguereta,MG,1
35794,-18.75736982107793,-44.899129927614965,felixlandia,MG,6
35796,-18.72928769145799,-44.361342985510376,inimutaba,MG,2
35798,-18.543771139761443,-44.60333670818367,morro da garca,MG,1
35800,-19.230408891169816,-43.01857708601999,ferros,MG,31
35804,-19.330559999999934,-42.87805999999995,esmeraldas de ferros,MG,1
35810,-19.351972988235662,-43.14026719933396,passabem,MG,4
35815,-19.29129087478511,-43.176196222115905,sao sebastiao do rio preto,MG,5
35820,-19.414058178789244,-43.32194190094163,itambe do mato dentro,MG,5
35830,-19.517850000000003,-43.74803118853069,jaboticatubas,MG,37
35845,-19.171892585587106,-43.71391355264512,santana do riacho,MG,7
35850,-18.811169999999947,-43.67513711002907,congonhas do norte,MG,27
35860,-19.032693216364144,-43.425634802063584,conceicao do mato dentro,MG,173
35863,-18.807586063469667,-43.512086426125215,santo antonio do norte,MG,1
35865,-18.96709587433187,-43.25441175826479,dom joaquim,MG,25
35868,-18.808201970288984,-43.23471044090148,gororos,MG,2
35875,-19.21837453084651,-43.38179885091165,morro do pilar,MG,6
35878,-19.087265460433457,-43.141891712852974,carmesia,MG,19
35880,-19.228277984126322,-43.25270778692868,santo antonio do rio abaixo,MG,14
35894,-19.05449907409668,-42.92723035918569,dores de guanhães,MG,11
35900,-19.629852923974376,-43.22384359497725,itabira,MG,709
35901,-19.655593440697324,-43.233615008425176,itabira,MG,98
35902,-19.65093496337412,-43.2063305565761,itabira,MG,8
35903,-19.661483162936623,-43.21332954744861,itabira,MG,17
35904,-19.593930476747595,-43.19799529274878,itabira,MG,3
35905,-19.61855331285891,-43.43823540781663,ipoema,MG,3
35907,-19.51048430596595,-43.367348731375934,senhora do carmo,MG,1
35908,-19.70899099035509,-43.476183583154864,bom jesus do amparo,MG,6
35910,-19.4499026121446,-43.11414250427422,santa maria de itabira,MG,47
35920,-19.765570948161123,-43.02992329183104,nova era,MG,126
35930,-19.813069492842576,-43.1739175118738,joao monlevade,MG,395
35931,-19.838029552717597,-43.17989781281398,joao monlevade,MG,157
35932,-19.85069211281192,-43.17729467947038,joao monlevade,MG,4
35935,-19.824298039656497,-43.358669538598235,sao goncalo do rio abaixo,MG,71
35938,-19.828623856306823,-43.09105418617369,bela vista de minas,MG,50
35940,-19.92650793956952,-43.17152521585271,rio piracicaba,MG,62
35950,-20.108316866106662,-43.05751404000867,alvinopolis,MG,58
35955,-20.16159337477424,-43.300652944075374,fonseca,MG,1
35960,-19.961046450998765,-43.40998780661888,santa barbara,MG,225
35963,-19.96379765255795,-43.45810248787213,barra feliz,MG,1
35969,-20.074367280825175,-43.4078829337628,catas altas,MG,35
35970,-19.939172305487048,-43.48155081485123,barao de cocais,MG,260
35975,-19.859702583992345,-43.45224249605176,cocais,MG,8
35984,-19.840286667435215,-42.77449669929335,dionisio,MG,26
35986,-19.92549455465309,-42.70709325091504,sao jose do goiabal,MG,25
35995,-19.866115557111847,-42.968208407541226,sao domingos do prata,MG,68
36010,-21.764199268942235,-43.346325855675445,juiz de fora,MG,362
36011,-21.762869008050085,-43.34323485858965,juiz de fora,MG,1
36013,-21.758839324167624,-43.34878685758293,juiz de fora,MG,92
36015,-21.757746913540906,-43.35368617603624,juiz de fora,MG,292
36016,-21.76927978597883,-43.352157868789305,juiz de fora,MG,362
36020,-21.769369470834068,-43.33426323957346,juiz de fora,MG,86
36021,-21.775937008050075,-43.34270996142302,juiz de fora,MG,109
36025,-21.77517557090719,-43.353949609498486,juiz de fora,MG,254
36026,-21.77908820260835,-43.348806010820034,juiz de fora,MG,131
36030,-21.788317932483917,-43.345360078827376,juiz de fora,MG,127
36031,-21.79590968708376,-43.34808791244434,juiz de fora,MG,78
36032,-21.79807522423025,-43.357263624271454,juiz de fora,MG,76
36033,-21.78573329336661,-43.36316606279932,juiz de fora,MG,176
36035,-21.750000684430713,-43.36544222745106,juiz de fora,MG,181
36036,-21.76280635059824,-43.36788430162771,juiz de fora,MG,197
36037,-21.77305317401471,-43.38114378425809,juiz de fora,MG,153
36038,-21.782881739656105,-43.38489771856428,juiz de fora,MG,65
36039,-21.792402849584455,-43.3990711522304,juiz de fora,MG,27
36045,-21.741693844289745,-43.360174042876125,juiz de fora,MG,121
36046,-21.73153691890951,-43.359421499999996,juiz de fora,MG,112
36047,-21.72037658769984,-43.35358361441803,juiz de fora,MG,144
36048,-21.687647978617864,-43.34763948389983,juiz de fora,MG,85
36050,-21.734910628368603,-43.34904139355993,juiz de fora,MG,159
36051,-21.738860528449404,-43.34425307369147,juiz de fora,MG,67
36052,-21.74685208947426,-43.34607125728547,juiz de fora,MG,63
36060,-21.73694740576496,-43.33512349624909,juiz de fora,MG,107
36061,-21.750354301163515,-43.332782751022755,juiz de fora,MG,41
36062,-21.756492272000656,-43.34013932445608,juiz de fora,MG,63
36070,-21.766768748069406,-43.32921644925721,juiz de fora,MG,85
36071,-21.772849107475963,-43.3141013997144,juiz de fora,MG,44
36072,-21.770834605055075,-43.29365667625074,juiz de fora,MG,28
36073,-21.79106072203996,-43.30028967852302,juiz de fora,MG,6
36080,-21.742785775326283,-43.37418823777412,juiz de fora,MG,108
36081,-21.743555749968085,-43.389703190106474,juiz de fora,MG,101
36083,-21.73729242983738,-43.4017297456287,juiz de fora,MG,126
36084,-21.742755111359322,-43.41120604058747,juiz de fora,MG,4
36085,-21.71774478879331,-43.407048875777825,juiz de fora,MG,91
36087,-21.706047324406413,-43.42394474999999,juiz de fora,MG,112
36088,-21.71018929502571,-43.43869667998732,juiz de fora,MG,61
36090,-21.690339403015717,-43.43590277958248,juiz de fora,MG,104
36091,-21.70219958381903,-43.442536196087474,juiz de fora,MG,34
36092,-21.662987813279948,-43.43199562406944,juiz de fora,MG,42
36094,-21.582884493479124,-43.48606565349981,juiz de fora,MG,3
36104,-21.8291421225224,-43.18814361096412,sarandira,MG,1
36106,-21.714028477737717,-43.608445424308265,rosario de minas,MG,1
36108,-21.550452918959216,-43.509735145873535,ewbank da camara,MG,15
36110,-21.672690259236667,-43.22030219863332,chacara,MG,19
36120,-21.87070053883194,-43.318429878503636,matias barbosa,MG,70
36123,-21.963316155099726,-43.313986647745736,simao pereira,MG,6
36126,-21.948359470675538,-43.41534660464676,belmiro braga,MG,5
36130,-22.08584699999999,-43.828902136054545,rio preto,MG,21
36132,-21.958396384699995,-43.703131709182095,santa barbara do monte verde,MG,9
36135,-22.14957226489784,-44.09392663206775,santa rita de jacutinga,MG,30
36140,-21.844365300067388,-43.79507354242558,lima duarte,MG,88
36144,-16.97526446686565,-41.429892043842926,conceicao da ibitipoca,MG,4
36145,-21.86084295267034,-43.93540762223418,olaria,MG,2
36146,-21.60194748793141,-44.10522020221938,santana do garambeu,MG,4
36148,-21.706196348889375,-43.7450210602017,pedro teixeira,MG,1
36150,-21.47602474210747,-43.12660467672835,rio novo,MG,49
36152,-21.5364201110161,-43.1991251711225,goiana,MG,21
36155,-21.5877292046965,-43.26426056870334,coronel pacheco,MG,9
36157,-21.50861849999999,-43.3226870668653,piau,MG,8
36160,-21.35696150772846,-43.04815597908357,guarani,MG,52
36165,-21.360039169001183,-43.247896290264876,tabuleiro,MG,12
36170,-21.272968746741515,-43.02703840391332,pirauba,MG,44
36180,-21.271112012256644,-43.17844630062484,rio pomba,MG,115
36185,-21.15966434250213,-43.21649761776396,silveirania,MG,5
36190,-21.196721882192616,-43.34142632600967,merces,MG,32
36195,-21.28806785539019,-43.41634052388421,paiva,MG,7
36200,-21.226639207386786,-43.7729837288461,barbacena,MG,276
36201,-21.22534076272983,-43.78829897971849,barbacena,MG,121
36202,-21.212672667027658,-43.77869386272055,barbacena,MG,219
36204,-21.209529683689254,-43.759819359080986,barbacena,MG,145
36205,-21.222461922075603,-43.757520689155406,barbacena,MG,152
36206,-21.24886099999997,-43.66521499999993,costas da mantiqueira,MG,6
36207,-21.19466388356461,-43.64147257711767,senhora das dores,MG,11
36208,-21.299815550118293,-43.62706639073596,correia de almeida,MG,8
36210,-21.148640556079854,-43.511805724536984,desterro do melo,MG,5
36212,-21.19029913483173,-43.974192836964185,barroso,MG,117
36213,-21.11027567776549,-44.022847207524414,dores de campos,MG,77
36215,-21.245782262981834,-43.5602233055549,santa barbara do tugurio,MG,14
36220,-21.319254656543787,-43.7505741970098,antonio carlos,MG,22
36225,-21.433288205594952,-43.964198040140715,ibertioga,MG,11
36227,-21.468000978469377,-44.19702771782344,piedade do rio grande,MG,15
36230,-21.606811844752656,-43.75703575391411,bias fortes,MG,6
36235,-21.56256252840956,-43.915985571852865,santa rita do ibitipoca,MG,7
36240,-21.45843451210791,-43.55227210351685,santos dumont,MG,289
36243,-21.515056432916698,-43.61804762410479,dores do paraibuna,MG,2
36245,-23.405413279153656,-46.45504706724169,sao joao da serra,MG,1
36250,-21.339477911132832,-43.45712382263634,oliveira fortes,MG,5
36255,-21.341547911500488,-43.377152112593514,aracitaba,MG,9
36260,-21.023599742195675,-43.41146885896039,alto rio doce,MG,21
36263,-18.977746375609975,-48.26923798459091,abreus,MG,1
36264,-19.638548379227394,-43.75965150050012,vitorinos,MG,2
36265,-20.904918700166014,-43.365423831830356,cipotanea,MG,13
36270,-21.06344025807415,-43.76286926023561,ressaquinha,MG,9
36272,-21.146676537872725,-43.77588432144628,alfredo vasconcelos,MG,13
36275,-21.029842298225446,-43.58237207186897,senhora dos remedios,MG,29
36280,-20.952636210070754,-43.80368730508225,carandai,MG,133
36290,-20.92438897005095,-43.61967887291634,capela nova,MG,14
36300,-21.133109435887818,-44.26152608819031,sao joao del rei,MG,92
36301,-21.124281597393797,-44.24866664599798,sao joao del rei,MG,102
36302,-21.107005362839296,-44.22929042714523,sao joao del rei,MG,105
36303,-21.100760999999995,-44.213076,sao joao del rei,MG,18
36305,-21.12924254287614,-44.2361687581222,sao joao del rei,MG,179
36307,-21.136678244289467,-44.25579763290212,sao joao del rei,MG,175
36309,-21.142286842633716,-44.27215877131537,sao joao del rei,MG,70
36315,-21.18896953180941,-44.32759224225704,rio das mortes,MG,3
36316,-21.243840912089517,-44.41230948978164,sao sebastiao da vitoria,MG,3
36318,-21.30570731305084,-44.315464160898166,sao joao del rei,MG,1
36320,-21.056445661910637,-44.079538705804026,prados,MG,40
36325,-21.11075716331317,-44.172477462780854,tiradentes,MG,53
36328,-21.119705680914247,-44.22643403512566,santa cruz de minas,MG,44
36330,-21.024068985370544,-44.22314592581825,coronel xavier chaves,MG,24
36335,-21.026306608581663,-44.324819611573965,ritapolis,MG,13
36340,-20.921201416062555,-44.236186489978,resende costa,MG,55
36345,-20.91775744324502,-44.07414299999999,lagoa dourada,MG,49
36350,-20.91081680452193,-44.508849609775794,sao tiago,MG,48
36352,-21.044598143725153,-44.60288482409555,merces de agua limpa,MG,8
36360,-21.129359900994977,-44.47739882686432,conceicao da barra de minas,MG,11
36370,-21.21801470244464,-44.61439038668769,nazareno,MG,36
36390,-21.298217736534337,-44.65778418119325,itutinga,MG,13
36400,-20.660955301151265,-43.78585877930211,conselheiro lafaiete,MG,733
36401,-20.657329025169645,-43.77732713980212,conselheiro lafaiete,MG,61
36402,-20.6634216944243,-43.77818722152499,conselheiro lafaiete,MG,13
36404,-20.673008384844195,-43.77761801756626,conselheiro lafaiete,MG,31
36405,-20.68030870510718,-43.787601693718344,conselheiro lafaiete,MG,35
36406,-20.666663273402513,-43.79801049549444,conselheiro lafaiete,MG,48
36407,-20.658191496662123,-43.80815564971712,conselheiro lafaiete,MG,19
36408,-20.65273822962052,-43.797378821429405,conselheiro lafaiete,MG,25
36415,-20.50506397453669,-43.85753462626693,congonhas,MG,407
36417,-20.562229075264067,-43.856807486033915,alto maranhao,MG,1
36419,-20.52140596780208,-43.80137611445677,congonhas,MG,1
36420,-20.519076442778164,-43.70624063811853,ouro branco,MG,392
36422,-20.793546365149187,-43.931187647160016,casa grande,MG,7
36424,-20.74049004448784,-43.88340590665343,queluzito,MG,9
36426,-20.8261248680982,-43.806420252055176,cristiano otoni,MG,19
36428,-20.873548364748125,-43.73762505801092,caranaiba,MG,5
36430,-20.788254619444803,-43.68783675878608,santana dos montes,MG,15
36440,-20.675485299270335,-43.61059137469539,itaverava,MG,7
36450,-20.691825069018936,-43.49787706582437,catas altas da noruega,MG,5
36455,-20.788742170839136,-43.47312730010208,lamim,MG,7
36460,-20.85781815058801,-43.47524155708372,rio espera,MG,13
36465,-20.84097766956973,-43.54853626389678,rio melo,MG,1
36470,-20.79484152400717,-43.34282071285788,senhora de oliveira,MG,21
36475,-20.768983670290147,-43.187099377760504,presidente bernardes,MG,7
36480,-20.682562524330905,-43.30117119431512,piranga,MG,44
36485,-20.608124374002443,-43.33279326048875,santo antonio do pirapetinga,MG,1
36490,-20.626791043653526,-43.28665766809837,pinheiros altos,MG,2
36500,-21.11819394490749,-42.943705743717146,uba,MG,353
36501,-21.126070996237647,-42.9406539366097,uba,MG,13
36502,-21.12448854224665,-42.92793184295009,uba,MG,21
36503,-21.118285002904976,-42.917501252853825,uba,MG,15
36504,-21.11347935574587,-42.93881841589473,uba,MG,29
36505,-21.108085510986772,-42.950738852341665,uba,MG,8
36506,-21.103963507928995,-42.96343866862004,uba,MG,22
36507,-21.11464737229104,-42.95595009769369,uba,MG,14
36510,-21.20075771527842,-42.86567190869077,rodeiro,MG,36
36512,-21.17084670666525,-43.02114374237569,tocantins,MG,68
36513,-20.975538464476347,-43.187583643571145,dores do turvo,MG,13
36515,-21.152573362377055,-42.79783237852995,guidoval,MG,28
36520,-21.01024316272472,-42.83848394836745,visconde do rio branco,MG,218
36525,-21.00577382628474,-42.71880215875891,guiricema,MG,21
36530,-20.921972004746983,-42.83358255122553,sao geraldo,MG,40
36532,-20.915760080994612,-42.83693142419035,sao geraldo,MG,1
36540,-20.9147530944529,-43.10016424839492,senador firmino,MG,28
36542,-20.848064232668598,-43.24314032266963,bras pires,MG,12
36544,-20.873599430098988,-42.98235427165083,paula candido,MG,22
36546,-20.990145629152284,-43.00641989551465,divinesia,MG,13
36550,-20.859147858440362,-42.80207849999999,coimbra,MG,34
36555,-20.84024122543664,-42.656542911506584,ervalia,MG,93
36560,-20.78648289279877,-42.79657275,cajuri,MG,5
36568,-20.672016510499468,-43.086158237250444,porto firme,MG,16
36570,-20.755333417194812,-42.88055185516512,vicosa,MG,667
36572,-20.76129855545002,-42.88683672655546,vicosa,MG,26
36574,-20.736631014524463,-42.8838342368396,vicosa,MG,13
36576,-20.673546319820183,-43.08316531048855,porto firme,MG,40
36580,-20.652909883740872,-42.85618390354581,teixeiras,MG,36
36585,-20.59682238829576,-42.715023375913184,pedra do anta,MG,7
36590,-20.70822656892881,-42.71825190788928,sao miguel do anta,MG,23
36592,-20.686676276724377,-42.6199861621612,canaa,MG,12
36594,-20.667540422641018,-42.52136695484127,araponga,MG,18
36600,-21.71953997666018,-43.064848571252156,bicas,MG,110
36604,-21.62659493950131,-43.01875974336707,rochedo de minas,MG,12
36606,-21.72931613013353,-43.03924123306507,guarara,MG,15
36608,-21.69691053007408,-42.960478134705866,maripa de minas,MG,15
36610,-21.839773337603276,-43.12261084356454,pequeri,MG,21
36620,-21.950807507637336,-43.16656816022176,santana do deserto,MG,6
36630,-22.05702012002341,-43.09008428366405,chiador,MG,1
36640,-21.864353127850947,-43.00812266988549,mar de espanha,MG,84
36649,-21.865659415828056,-42.99874933189211,mar de espanha,MG,1
36650,-21.807681415118424,-42.94647373598272,senador cortes,MG,7
36660,-21.87634504532155,-42.69745674514186,alem paraiba,MG,327
36664,-21.868313548258158,-42.698740442406134,angustura,MG,2
36666,-21.84151847580495,-42.61943279184712,alem paraiba,MG,1
36670,-21.755803269294034,-42.81566561411991,santo antonio do aventureiro,MG,18
36675,-21.68022108656747,-42.781134178935986,sao domingos,MG,4
36680,-21.53686861533376,-43.01369226184115,sao joao nepomuceno,MG,168
36688,-30.005202456575603,-51.19099166472387,sao joao nepomuceno,MG,1
36690,-21.461322562198994,-42.963820039255225,descoberto,MG,20
36700,-21.53139691635985,-42.64068767726689,leopoldina,MG,306
36702,-21.55209433346309,-42.68502528176471,tebas,MG,2
36707,-19.821904368372316,-44.00995343801027,ribeiro junqueira,MG,1
36708,-20.676796990420677,-43.35160458347276,piacatuba,MG,2
36710,-21.613443461345867,-42.83613498287335,argirita,MG,8
36720,-21.77324045490216,-42.53838056139481,volta grande,MG,35
36725,-21.74290393176721,-42.461560050555875,estrela dalva,MG,15
36730,-21.657552779484597,-42.34524133575233,pirapetinga,MG,97
36740,-21.525325999757538,-42.472099805528,recreio,MG,45
36750,-21.37617510196632,-42.31413117217626,palma,MG,35
36753,-21.440712113251724,-42.3600007095712,cisneiros,MG,1
36756,-21.923454672384327,-46.39284580370064,itapirucu,MG,1
36760,-21.36477477293513,-42.47769998765439,laranjal,MG,33
36770,-21.388847640899513,-42.692138714255805,cataguases,MG,123
36771,-21.412173422638098,-42.68201314790612,cataguases,MG,34
36772,-21.397807571581044,-42.69841280639142,cataguases,MG,64
36773,-21.381721639096355,-42.703801563132316,cataguases,MG,116
36774,-21.378586633265375,-42.69201149048949,cataguases,MG,106
36777,-21.31465668872622,-43.29539889703791,sereno,MG,4
36778,-18.957459386727045,-49.449254176929024,vista alegre,MG,1
36779,-21.29435692501821,-42.728764783740445,cataguarino,MG,1
36780,-21.313854000000003,-42.863890630436984,astolfo dutra,MG,75
36784,-21.316569522411164,-42.81201236571218,dona euzebia,MG,22
36787,-21.344652303611007,-42.83187094910181,sao manoel do guaiacu,MG,1
36788,-21.41676999999993,-42.81670979595709,itamarati de minas,MG,13
36790,-21.196942023774103,-42.61458274339288,mirai,MG,63
36793,-21.07247584147764,-42.636277428828805,sao sebastiao da vargem alegre,MG,8
36795,-21.28761298397175,-42.55526079597937,santana de cataguases,MG,19
36800,-20.73366157323959,-42.030254249999984,carangola,MG,255
36803,-19.88896729373426,-45.14923651880442,alvorada,MG,2
36805,-20.700897809977647,-42.215781899432216,ponte alta de minas,MG,1
36810,-20.78935512491058,-42.26948917575467,sao francisco do gloria,MG,19
36815,-20.72736899345714,-42.280216908647645,fervedouro,MG,29
36820,-20.611956803797703,-42.145070234264026,divino,MG,96
36828,-20.5057246201565,-42.2051023322919,orizania,MG,14
36830,-20.650456036647185,-41.90891446643319,espera feliz,MG,110
36832,-20.69700562881204,-41.92344674316553,caiana,MG,13
36834,-20.52388197088164,-41.906844426450675,caparao,MG,10
36840,-20.80523843305921,-42.01274663363184,faria lemos,MG,19
36844,-20.90789509382604,-42.027741799003,tombos,MG,45
36846,-20.033950506742066,-44.14030846451672,catune,MG,2
36847,-20.832121232189557,-42.156319021032175,pedra dourada,MG,8
36850,-21.01757461883909,-42.1109593447498,antonio prado de minas,MG,17
36855,-21.097640939958197,-42.18418049778559,eugenopolis,MG,43
36860,-21.153277691761645,-42.2134701152184,patrocinio do muriae,MG,36
36870,-21.243320288910894,-42.23591325,barao de monte alto,MG,12
36873,-23.543365499999993,-46.889442,silveira carvalho,MG,1
36876,-21.23701663907592,-42.30685711653731,cachoeira alegre,MG,1
